"stock_code","corp_code","company_name","induty_code"
"017810","00155355","풀무원","108"
"017860","00108612","DS단석","204"
"017890","00158565","한국알콜","204"
"017900","00152729","광전자","2612"
"017940","00165583","E1","46713"
"017960","00159795","한국카본","2512"
"018000","00144243","유니슨","29119"
"018120","00170877","진로발효","11121"
"018180","00153852","텔슨정보통신","2642"
"018250","00139454","애경산업","20422"
"018260","00126186","삼성에스디에스","62021"
"018290","00150165","브이티","204"
"018310","00125646","삼목에스폼","2511"
"018410","00174475","현대금속","25932"
"018470","00149239","조일알미늄","24222"
"018500","00118008","동원금속","303"
"018620","00103547","우진비앤지","21230"
"018670","00144164","SK가스","46713"
"018680","00131018","서울제약","2121"
"018700","00122205","바른손","464"
"018880","00161125","한온시스템","29172"
"018890","00101947","브이오산업","2229"
"019010","00267906","베뉴지","47111"
"019120","00173324","경윤하이드로에너지","291"
"019170","00137359","신풍제약","212"
"019180","00118965","티에이치엔","289"
"019210","00139719","와이지-원","25934"
"019260","00162577","셀텍","13101"
"019300","00118460","태림페이퍼","1710"
"019430","00267809","위더스기술금융","64209"
"019440","00133991","세아특수강","24122"
"019490","00156150","엑시큐어하이트론","265"
"019540","00146560","일지테크","303"
"019550","00156910","SBI인베스트먼트","64209"
"019560","00162081","한국투자파트너스","64209"
"019570","00110750","플루토스","64209"
"019590","00136642","에스유앤피","64209"
"019640","00167378","희훈디앤지","42"
"019660","00159731","글로본","468"
"019680","00108913","대교","851"
"019770","00153278","서연탑메탈","292"
"019930","00106483","기라정보통신","2642"
"019990","00169215","에너토크","29133"
"020000","00188089","한섬","14112"
"020070","00154727","에버리소스","46510"
"020120","00140131","키다리스튜디오","631"
"020150","00113997","롯데에너지머티리얼즈","2629"
"020180","00110875","대신정보통신","62021"
"020400","00191287","대동금속","24312"
"020560","00138792","아시아나항공","511"
"020710","00170026","시공테크","732"
"020760","00198697","일진디스플","261"
"021040","00166175","대호특수강","24123"
"021050","00131197","서원","243"
"021060","00161301","한림창업투자","64209"
"021080","00161462","에이티넘인베스트","64209"
"021240","00170558","코웨이","969"
"021320","00105466","KCC건설","41112"
"021570","00139418","알루코","26293"
"021650","00160010","한국큐빅","2229"
"021820","00134316","세원정공","303"
"021880","00136101","메이슨캐피탈","64911"
"021960","00161408","케이비캐피탈","64911"
"022100","00155212","포스코DX","72129"
"022220","00140061","티케이지애강","22211"
"022520","00186540","코오롱아이넷","58221"
"023000","00191588","삼원강재","303"
"023020","00198572","동양매직","28519"
"023150","00121534","MH에탄올","11121"
"023160","00153375","태광","2413"
"023350","00159500","한국종합기술","72121"
"023410","00184667","유진기업","23322"
"023420","00144933","유진종합개발","23322"
"023430","00100717","아이이","467"
"023440","00148531","제이스코홀딩스","24121"
"023450","00115065","동남합성","201"
"023460","00149266","씨앤에이치","649"
"023530","00120526","롯데쇼핑","47111"
"023590","00176914","다우기술","631"
"023600","00125938","삼보판지","171"
"023670","00104892","알이네트웍스","28303"
"023760","00149594","한국캐피탈","64911"
"023770","00138367","플레이위드","582"
"023790","00172945","동일스틸럭스","24121"
"023800","00103510","인지컨트롤스","30310"
"023810","00180795","인팩","303"
"023890","00159290","한국아트라스비엑스","28202"
"023900","00155452","풍국주정","11121"
"023910","00113128","대한약품","212"
"023960","00121969","에쓰씨엔지니어링","41225"
"024060","00167004","흥구석유","46712"
"024070","00142865","WISCOM","22299"
"024090","00177199","디씨엠","2419"
"024100","00174129","제일저축은행","64131"
"024110","00149646","기업은행","64121"
"024120","00157539","KB오토시스","303"
"024660","00156044","하림홀딩스","64992"
"024720","00203290","콜마홀딩스","64992"
"024740","00162832","한일단조","303"
"024800","00173999","유성티엔에스","492"
"024810","00145738","이화전기공업","2811"
"024830","00173591","세원물산","303"
"024840","00158024","KBI메탈","242"
"024850","00155586","HLB이노베이션","2629"
"024870","00144562","유성티에스아이","259"
"024880","00157636","케이피에프","259"
"024890","00112022","대원화성","22214"
"024900","00114154","디와이덕양","303"
"024910","00102353","경창산업","30331"
"024940","00133557","PN풍년","464"
"024950","00128607","삼천리자전거","46465"
"025000","00191472","KPX케미칼","20119"
"025270","00124018","부산방직공업","131"
"025320","00203023","시노펙스","2629"
"025340","00116073","그린기술투자","64209"
"025440","00110583","DH오토웨어","265"
"025450","00173254","한마음상호저축은행","64131"
"025460","00197324","팬텀엔터테인먼트그룹","73901"
"025530","00181943","에스제이엠홀딩스","452"
"025540","00157070","한국단자공업","2812"
"025550","00158015","한국선재","24123"
"025560","00197759","미래산업","27219"
"025610","00104704","한국저축은행","64131"
"025620","00136776","차AI헬스케어","204"
"025690","00203458","동방라이텍","28410"
"025750","00203582","한솔홈데코","161"
"025770","00159342","한국정보통신","61299"
"025820","00145464","이구산업","24221"
"025830","00160445","한국합섬","13213"
"025850","00160612","한화화인케미칼","20119"
"025860","00107987","남해화학","20312"
"025870","00136004","신라에스지","463"
"025880","00101752","케이씨피드","109"
"025890","00159564","한국주강","292"
"025900","00173032","동화기업","16212"
"025920","00183914","우경","2419"
"025930","00207542","팬택자산관리","2642"
"025950","00116408","동신건설","41221"
"025970","00114215","알덱스","24222"
"025980","00161781","아난티","551"
"026040","00120289","제이에스티나","331"
"026150","00186939","특수건설","412"
"026180","00200956","현대정보기술","62021"
"026220","00133317","에스티씨라이프","47813"
"026230","00113632","아이디에이치","2922"
"026250","00127370","삼우이엠씨","25112"
"026260","00207223","위너지스","468"
"026540","00114826","제일창업투자","64209"
"026870","00112907","코원에너지서비스","35200"
"026890","00117498","스틱인베스트먼트","64201"
"026910","00104120","광진실업","24121"
"026940","00123781","부국철강","2413"
"026960","00144395","동서","4632"
"026970","00110060","대백저축은행","64132"
"027040","00130587","서울전자통신","281"
"027050","00152589","코리아나","20423"
"027350","00208374","텔슨전자","26410"
"027360","00156895","아주IB투자","649"
"027390","00117258","한화갤러리아타임월드","47111"
"027410","00219097","BGF","64992"
"027440","00172103","코리아이앤디","28202"
"027580","00129615","상보","222"
"027700","00110079","대백쇼핑","47111"
"027710","00192499","팜스토리","109"
"027740","00204208","마니커","1012"
"027830","00109037","대성창투","64209"
"027840","00156734","한국고덴시","2612"
"027970","00133706","한국제지","171"
"028040","00111865","미래SCI","461"
"028050","00126308","삼성E&A","72129"
"028080","00219440","휴맥스홀딩스","620"
"028090","00121251","네오퍼플","1089"
"028100","00178754","동아지질","421"
"028150","00207755","지에스홈쇼핑","602"
"028260","00149655","삼성물산","467"
"028300","00199252","HLB","213"
"028670","00122737","팬오션","50112"
"029460","00209780","케이씨","27216"
"029480","00186452","광무","26410"
"029530","00135795","신도리코","263"
"029780","00126292","삼성카드","64913"
"029960","00197476","코엔텍","353"
"030000","00148276","제일기획","71310"
"030030","00200761","중앙디자인","73201"
"030190","00158325","NICE평가정보","63991"
"030200","00190321","케이티","612"
"030210","00156859","다올투자증권","661"
"030270","00100258","에스마크","13101"
"030350","00230036","드래곤플라이","5821"
"030390","00268020","쏠라엔텍","46599"
"030420","00228916","디패션","63991"
"030520","00204262","한글과컴퓨터","582"
"030530","00216647","원익홀딩스","201"
"030610","00113359","교보증권","66121"
"030720","00118044","동원수산","03111"
"030790","00273615","비케이탑스","620"
"030950","00123514","보진재","18113"
"030960","00139685","양지사","1811"
"031150","00104467","국민은행","64121"
"031210","00112998","서울보증보험","65122"
"031310","00200910","아이즈비전","612"
"031330","00128661","에스에이엠티","4659"
"031390","00198378","녹십자셀","21100"
"031430","00234412","신세계인터내셔날","4741"
"031440","00274933","신세계푸드","561"
"031510","00175173","오스템","303"
"031800","00267997","에스티앤아이","2611"
"031820","00186559","아이티센씨티에스","6201"
"031860","00180865","디에이치엑스컴퍼니","46800"
"031920","00136095","조은저축은행","64132"
"031950","00130860","에듀패스","263"
"031960","00267775","동산진흥","14111"
"031970","00218654","엠바이엔","263"
"031980","00208444","피에스케이홀딩스","29271"
"031990","00110307","대선조선","3111"
"032030","00107358","일공공일안경콘택트","46493"
"032040","00173731","씨앤에스자산관리","759"
"032050","00194372","후야인포넷","26410"
"032080","00201131","아즈텍WB","13402"
"032150","00148188","으뜸상호저축은행","64132"
"032180","00145534","이수세라믹","2629"
"032190","00238782","다우데이타","46510"
"032280","00127909","삼일","49309"
"032290","00183215","케이디지엠텍","26410"
"032300","00187770","한국파마","212"
"032350","00231372","롯데관광개발","75210"
"032380","00231521","핸디소프트","58221"
"032390","00244871","케이티프리텔","61220"
"032420","00229818","터보테크","2642"
"032500","00226352","케이엠더블유","2642"
"032540","00201733","TJ미디어","265"
"032560","00218575","황금에스티","24290"
"032570","00101442","카라반케이디이","26310"
"032580","00189538","피델릭스","2611"
"032590","00119733","엔토리노","2642"
"032600","00231567","애드모바일","58221"
"032610","00179832","에스오케이","75310"
"032620","00220057","GC메디아이","58221"
"032640","00231363","LG유플러스","61220"
"032680","00204226","소프트센","639"
"032710","00307897","신한카드","64913"
"032750","00173351","삼진","264"
"032790","00110884","엠젠솔루션","46510"
"032800","00231691","판타지오","901"
"032820","00231044","우리기술","281"
"032830","00126256","삼성생명","65110"
"032850","00231707","비트컴퓨터","58221"
"032860","00205687","더라미","383"
"032930","00200798","에이스앤파트너스","2642"
"032940","00210980","원익","4659"
"032960","00199076","동일기연","2629"
"032980","00232089","바이온","463"
"033020","00206084","세아메탈","24122"
"033030","00232317","지오엠씨","26"
"033050","00222435","제이엠아이","204"
"033100","00185356","제룡전기","2811"
"033110","00194275","코너스톤네트웍스","471"
"033130","00231442","디지틀조선","631"
"033160","00121686","엠케이전자","262"
"033170","00158219","시그네틱스","2612"
"033180","00193009","케이에이치필룩스","2629"
"033190","00130204","폴켐","2219"
"033200","00241209","모아텍","2629"
"033210","00267793","삼화기연","2811"
"033220","00107303","피엔에스커튼월","24222"
"033230","00229021","인성정보","62021"
